date,cusip,issuer,sector,bond_spread_bps,cds_spread_bps,basis_bps
2026-04-03,56789B200,MidStreamCo,Energy,282.48,306.86,-24.38
2026-04-06,56789B200,MidStreamCo,Energy,276.19,302.45,-26.26
2026-04-07,56789B200,MidStreamCo,Energy,271.41,297.96,-26.54
2026-04-08,56789B200,MidStreamCo,Energy,286.43,311.46,-25.03
2026-04-09,56789B200,MidStreamCo,Energy,281.53,306.65,-25.12
2026-04-10,56789B200,MidStreamCo,Energy,284.16,309.84,-25.68
2026-04-13,56789B200,MidStreamCo,Energy,282.17,307.72,-25.55
2026-04-14,56789B200,MidStreamCo,Energy,274.89,301.97,-27.08
2026-04-15,56789B200,MidStreamCo,Energy,272.37,300.33,-27.96
2026-04-16,56789B200,MidStreamCo,Energy,284.19,317.38,-33.19
2026-04-17,56789B200,MidStreamCo,Energy,275.09,305.87,-30.78
2025-10-01,67890A100,PrivateCo Alpha,Private Credit,625.0,625.0,-20.0
2025-10-02,67890A100,PrivateCo Alpha,Private Credit,621.54,640.32,-18.78
2025-10-03,67890A100,PrivateCo Alpha,Private Credit,631.85,648.56,-16.7
2025-10-06,67890A100,PrivateCo Alpha,Private Credit,638.92,655.27,-16.36
2025-10-07,67890A100,PrivateCo Alpha,Private Credit,628.49,642.05,-13.55
2025-10-08,67890A100,PrivateCo Alpha,Private Credit,615.42,632.1,-16.68
2025-10-09,67890A100,PrivateCo Alpha,Private Credit,614.91,630.5,-15.59
2025-10-10,67890A100,PrivateCo Alpha,Private Credit,618.84,637.43,-18.59
2025-10-13,67890A100,PrivateCo Alpha,Private Credit,613.77,635.23,-21.46
2025-10-14,67890A100,PrivateCo Alpha,Private Credit,615.07,638.19,-23.12
2025-10-15,67890A100,PrivateCo Alpha,Private Credit,620.28,645.84,-25.55
2025-10-16,67890A100,PrivateCo Alpha,Private Credit,625.32,652.33,-27.0
2025-10-17,67890A100,PrivateCo Alpha,Private Credit,625.94,653.56,-27.62
2025-10-20,67890A100,PrivateCo Alpha,Private Credit,598.82,624.43,-25.6
2025-10-21,67890A100,PrivateCo Alpha,Private Credit,581.66,608.14,-26.49
2025-10-22,67890A100,PrivateCo Alpha,Private Credit,574.21,604.74,-30.53
2025-10-23,67890A100,PrivateCo Alpha,Private Credit,562.67,590.43,-27.76
2025-10-24,67890A100,PrivateCo Alpha,Private Credit,562.13,592.06,-29.93
2025-10-27,67890A100,PrivateCo Alpha,Private Credit,551.62,581.78,-30.16
2025-10-28,67890A100,PrivateCo Alpha,Private Credit,538.74,567.86,-29.12
2025-10-29,67890A100,PrivateCo Alpha,Private Credit,548.51,577.22,-28.7
2025-10-30,67890A100,PrivateCo Alpha,Private Credit,549.56,575.61,-26.05
2025-10-31,67890A100,PrivateCo Alpha,Private Credit,554.06,578.99,-24.93
2025-11-03,67890A100,PrivateCo Alpha,Private Credit,537.59,564.75,-27.16
2025-11-04,67890A100,PrivateCo Alpha,Private Credit,543.08,564.88,-21.8
2025-11-05,67890A100,PrivateCo Alpha,Private Credit,539.16,560.55,-21.39
2025-11-06,67890A100,PrivateCo Alpha,Private Credit,520.48,542.32,-21.84
2025-11-07,67890A100,PrivateCo Alpha,Private Credit,527.99,547.5,-19.51
2025-11-10,67890A100,PrivateCo Alpha,Private Credit,519.32,538.29,-18.97
2025-11-11,67890A100,PrivateCo Alpha,Private Credit,520.85,538.9,-18.05
2025-11-12,67890A100,PrivateCo Alpha,Private Credit,501.77,513.67,-11.9
2025-11-13,67890A100,PrivateCo Alpha,Private Credit,528.55,541.22,-12.67
2025-11-14,67890A100,PrivateCo Alpha,Private Credit,534.64,548.18,-13.54
2025-11-17,67890A100,PrivateCo Alpha,Private Credit,517.55,530.88,-13.33
2025-11-18,67890A100,PrivateCo Alpha,Private Credit,516.58,527.31,-10.73
2025-11-19,67890A100,PrivateCo Alpha,Private Credit,519.24,533.82,-14.58
2025-11-20,67890A100,PrivateCo Alpha,Private Credit,517.99,537.56,-19.57
2025-11-21,67890A100,PrivateCo Alpha,Private Credit,497.89,519.01,-21.12
2025-11-24,67890A100,PrivateCo Alpha,Private Credit,473.85,499.14,-25.28
2025-11-25,67890A100,PrivateCo Alpha,Private Credit,475.5,501.93,-26.43
2025-11-26,67890A100,PrivateCo Alpha,Private Credit,482.5,507.75,-25.25
2025-11-27,67890A100,PrivateCo Alpha,Private Credit,490.88,518.44,-27.56
2025-11-28,67890A100,PrivateCo Alpha,Private Credit,482.82,514.02,-31.2
2025-12-01,67890A100,PrivateCo Alpha,Private Credit,472.48,503.59,-31.11
2025-12-02,67890A100,PrivateCo Alpha,Private Credit,465.36,494.39,-29.03
2025-12-03,67890A100,PrivateCo Alpha,Private Credit,468.35,501.71,-33.35
2025-12-04,67890A100,PrivateCo Alpha,Private Credit,456.48,487.86,-31.38
2025-12-05,67890A100,PrivateCo Alpha,Private Credit,474.98,504.4,-29.42
2025-12-08,67890A100,PrivateCo Alpha,Private Credit,480.42,507.53,-27.11
2025-12-09,67890A100,PrivateCo Alpha,Private Credit,475.06,499.21,-24.15
2025-12-10,67890A100,PrivateCo Alpha,Private Credit,479.62,498.34,-18.72
2025-12-11,67890A100,PrivateCo Alpha,Private Credit,461.99,481.68,-19.69
2025-12-12,67890A100,PrivateCo Alpha,Private Credit,457.73,477.23,-19.5
2025-12-15,67890A100,PrivateCo Alpha,Private Credit,472.34,492.96,-20.62
2025-12-16,67890A100,PrivateCo Alpha,Private Credit,477.43,498.12,-20.69
2025-12-17,67890A100,PrivateCo Alpha,Private Credit,484.97,501.91,-16.94
2025-12-18,67890A100,PrivateCo Alpha,Private Credit,478.95,499.34,-20.38
2025-12-19,67890A100,PrivateCo Alpha,Private Credit,459.48,482.1,-22.62
2025-12-22,67890A100,PrivateCo Alpha,Private Credit,475.75,495.0,-19.25
2025-12-23,67890A100,PrivateCo Alpha,Private Credit,480.29,497.07,-16.78
2025-12-24,67890A100,PrivateCo Alpha,Private Credit,481.85,499.62,-17.77
2025-12-25,67890A100,PrivateCo Alpha,Private Credit,481.95,497.66,-15.72
2025-12-26,67890A100,PrivateCo Alpha,Private Credit,483.18,498.13,-14.94
2025-12-29,67890A100,PrivateCo Alpha,Private Credit,478.03,489.31,-11.27
2025-12-30,67890A100,PrivateCo Alpha,Private Credit,485.58,496.74,-11.17
2025-12-31,67890A100,PrivateCo Alpha,Private Credit,493.27,501.95,-8.68
2026-01-01,67890A100,PrivateCo Alpha,Private Credit,500.05,502.2,-2.16
2026-01-02,67890A100,PrivateCo Alpha,Private Credit,498.16,498.9,-0.74
2026-01-05,67890A100,PrivateCo Alpha,Private Credit,507.53,508.23,-0.7
2026-01-06,67890A100,PrivateCo Alpha,Private Credit,496.83,495.8,1.03
2026-01-07,67890A100,PrivateCo Alpha,Private Credit,510.21,510.18,0.04
2026-01-08,67890A100,PrivateCo Alpha,Private Credit,526.15,520.22,5.93
2026-01-09,67890A100,PrivateCo Alpha,Private Credit,531.89,525.59,6.3
2026-01-12,67890A100,PrivateCo Alpha,Private Credit,547.3,541.77,5.53
2026-01-13,67890A100,PrivateCo Alpha,Private Credit,515.31,511.94,3.36
2026-01-14,67890A100,PrivateCo Alpha,Private Credit,518.43,512.4,6.03
2026-01-15,67890A100,PrivateCo Alpha,Private Credit,525.46,517.35,8.12
2026-01-16,67890A100,PrivateCo Alpha,Private Credit,525.84,519.05,6.79
2026-01-19,67890A100,PrivateCo Alpha,Private Credit,536.2,528.05,8.15
2026-01-20,67890A100,PrivateCo Alpha,Private Credit,523.86,519.55,4.3
2026-01-21,67890A100,PrivateCo Alpha,Private Credit,517.44,512.76,4.68
2026-01-22,67890A100,PrivateCo Alpha,Private Credit,517.06,511.33,5.74
2026-01-23,67890A100,PrivateCo Alpha,Private Credit,532.04,522.11,9.92
2026-01-26,67890A100,PrivateCo Alpha,Private Credit,514.14,506.22,7.92
2026-01-27,67890A100,PrivateCo Alpha,Private Credit,520.3,515.66,4.64
2026-01-28,67890A100,PrivateCo Alpha,Private Credit,520.85,518.53,2.32
2026-01-29,67890A100,PrivateCo Alpha,Private Credit,538.48,539.58,-1.1
2026-01-30,67890A100,PrivateCo Alpha,Private Credit,532.47,530.31,2.16
2026-02-02,67890A100,PrivateCo Alpha,Private Credit,537.96,532.01,5.95
2026-02-03,67890A100,PrivateCo Alpha,Private Credit,558.67,552.0,6.67
2026-02-04,67890A100,PrivateCo Alpha,Private Credit,552.23,542.59,9.65
2026-02-05,67890A100,PrivateCo Alpha,Private Credit,566.99,557.09,9.9
2026-02-06,67890A100,PrivateCo Alpha,Private Credit,562.48,552.89,9.59
2026-02-09,67890A100,PrivateCo Alpha,Private Credit,550.96,542.29,8.67
2026-02-10,67890A100,PrivateCo Alpha,Private Credit,552.46,544.64,7.82
2026-02-11,67890A100,PrivateCo Alpha,Private Credit,547.19,543.32,3.87
2026-02-12,67890A100,PrivateCo Alpha,Private Credit,547.29,542.84,4.45
2026-02-13,67890A100,PrivateCo Alpha,Private Credit,558.76,554.49,4.27
2026-02-16,67890A100,PrivateCo Alpha,Private Credit,549.26,543.21,6.05
2026-02-17,67890A100,PrivateCo Alpha,Private Credit,538.98,532.78,6.2
2026-02-18,67890A100,PrivateCo Alpha,Private Credit,529.65,523.94,5.72
2026-02-19,67890A100,PrivateCo Alpha,Private Credit,528.04,524.58,3.46
2026-02-20,67890A100,PrivateCo Alpha,Private Credit,522.2,518.64,3.56
2026-02-23,67890A100,PrivateCo Alpha,Private Credit,522.64,517.31,5.33
2026-02-24,67890A100,PrivateCo Alpha,Private Credit,526.61,524.22,2.39
2026-02-25,67890A100,PrivateCo Alpha,Private Credit,537.45,534.92,2.53
2026-02-26,67890A100,PrivateCo Alpha,Private Credit,554.16,551.13,3.03
2026-02-27,67890A100,PrivateCo Alpha,Private Credit,561.11,559.95,1.15
2026-03-02,67890A100,PrivateCo Alpha,Private Credit,561.77,562.17,-0.4
2026-03-03,67890A100,PrivateCo Alpha,Private Credit,576.13,576.03,0.1
2026-03-04,67890A100,PrivateCo Alpha,Private Credit,555.94,558.75,-2.81
2026-03-05,67890A100,PrivateCo Alpha,Private Credit,571.1,573.12,-2.02
2026-03-06,67890A100,PrivateCo Alpha,Private Credit,573.18,577.51,-4.34
2026-03-09,67890A100,PrivateCo Alpha,Private Credit,586.11,587.87,-1.76
2026-03-10,67890A100,PrivateCo Alpha,Private Credit,594.71,590.71,4.0
2026-03-11,67890A100,PrivateCo Alpha,Private Credit,599.18,597.41,1.77
2026-03-12,67890A100,PrivateCo Alpha,Private Credit,605.56,602.53,3.03
2026-03-13,67890A100,PrivateCo Alpha,Private Credit,604.82,603.69,1.13
2026-03-16,67890A100,PrivateCo Alpha,Private Credit,617.65,614.0,3.65
2026-03-17,67890A100,PrivateCo Alpha,Private Credit,620.93,620.52,0.41
2026-03-18,67890A100,PrivateCo Alpha,Private Credit,634.86,633.32,1.53
2026-03-19,67890A100,PrivateCo Alpha,Private Credit,627.92,628.65,-0.73
2026-03-20,67890A100,PrivateCo Alpha,Private Credit,645.0,646.33,-1.33
2026-03-23,67890A100,PrivateCo Alpha,Private Credit,619.61,623.6,-3.99
2026-03-24,67890A100,PrivateCo Alpha,Private Credit,628.35,630.36,-2.01
2026-03-25,67890A100,PrivateCo Alpha,Private Credit,643.3,647.48,-4.18
2026-03-26,67890A100,PrivateCo Alpha,Private Credit,646.51,649.39,-2.88
2026-03-27,67890A100,PrivateCo Alpha,Private Credit,646.45,650.27,-3.82
2026-03-30,67890A100,PrivateCo Alpha,Private Credit,649.45,653.64,-4.19
2026-03-31,67890A100,PrivateCo Alpha,Private Credit,648.99,652.89,-3.9
2026-04-01,67890A100,PrivateCo Alpha,Private Credit,629.93,635.82,-5.88
2026-04-02,67890A100,PrivateCo Alpha,Private Credit,641.97,647.41,-5.44
2026-04-03,67890A100,PrivateCo Alpha,Private Credit,646.82,648.52,-1.69
2026-04-06,67890A100,PrivateCo Alpha,Private Credit,653.98,657.69,-3.72
2026-04-07,67890A100,PrivateCo Alpha,Private Credit,657.26,658.13,-0.87
2026-04-08,67890A100,PrivateCo Alpha,Private Credit,667.0,664.2,2.8
2026-04-09,67890A100,PrivateCo Alpha,Private Credit,655.54,654.86,0.68
2026-04-10,67890A100,PrivateCo Alpha,Private Credit,653.6,656.64,-3.04
2026-04-13,67890A100,PrivateCo Alpha,Private Credit,663.82,666.18,-2.37
2026-04-14,67890A100,PrivateCo Alpha,Private Credit,651.29,655.1,-3.81
2026-04-15,67890A100,PrivateCo Alpha,Private Credit,657.29,656.51,0.78
2026-04-16,67890A100,PrivateCo Alpha,Private Credit,670.77,669.98,0.78
2026-04-17,67890A100,PrivateCo Alpha,Private Credit,651.02,652.32,-1.3
2025-10-01,67890B200,PrivateCo Beta,Private Credit,780.0,780.0,-20.0
2025-10-02,67890B200,PrivateCo Beta,Private Credit,780.01,802.15,-22.13
2025-10-03,67890B200,PrivateCo Beta,Private Credit,787.0,805.96,-18.96
2025-10-06,67890B200,PrivateCo Beta,Private Credit,801.75,820.45,-18.69
2025-10-07,67890B200,PrivateCo Beta,Private Credit,806.44,826.59,-20.15
2025-10-08,67890B200,PrivateCo Beta,Private Credit,811.73,830.69,-18.96
2025-10-09,67890B200,PrivateCo Beta,Private Credit,821.56,842.63,-21.07
2025-10-10,67890B200,PrivateCo Beta,Private Credit,824.32,841.72,-17.4
2025-10-13,67890B200,PrivateCo Beta,Private Credit,813.87,827.97,-14.1
2025-10-14,67890B200,PrivateCo Beta,Private Credit,823.5,838.85,-15.34
2025-10-15,67890B200,PrivateCo Beta,Private Credit,829.54,846.53,-17.0
2025-10-16,67890B200,PrivateCo Beta,Private Credit,823.85,847.47,-23.62
2025-10-17,67890B200,PrivateCo Beta,Private Credit,824.65,852.06,-27.41
2025-10-20,67890B200,PrivateCo Beta,Private Credit,818.61,849.45,-30.83
2025-10-21,67890B200,PrivateCo Beta,Private Credit,807.87,838.45,-30.58
2025-10-22,67890B200,PrivateCo Beta,Private Credit,806.55,838.02,-31.47
2025-10-23,67890B200,PrivateCo Beta,Private Credit,790.72,825.63,-34.92
2025-10-24,67890B200,PrivateCo Beta,Private Credit,798.53,834.23,-35.7
2025-10-27,67890B200,PrivateCo Beta,Private Credit,785.39,819.9,-34.51
2025-10-28,67890B200,PrivateCo Beta,Private Credit,766.78,800.06,-33.28
2025-10-29,67890B200,PrivateCo Beta,Private Credit,777.74,815.84,-38.1
2025-10-30,67890B200,PrivateCo Beta,Private Credit,772.8,811.3,-38.5
2025-10-31,67890B200,PrivateCo Beta,Private Credit,772.77,814.82,-42.04
2025-11-03,67890B200,PrivateCo Beta,Private Credit,752.17,792.04,-39.87
2025-11-04,67890B200,PrivateCo Beta,Private Credit,755.0,792.99,-37.99
2025-11-05,67890B200,PrivateCo Beta,Private Credit,764.43,804.74,-40.31
2025-11-06,67890B200,PrivateCo Beta,Private Credit,742.86,785.17,-42.31
2025-11-07,67890B200,PrivateCo Beta,Private Credit,753.65,797.19,-43.54
2025-11-10,67890B200,PrivateCo Beta,Private Credit,744.32,793.57,-49.25
2025-11-11,67890B200,PrivateCo Beta,Private Credit,748.68,797.17,-48.49
2025-11-12,67890B200,PrivateCo Beta,Private Credit,744.29,793.54,-49.26
2025-11-13,67890B200,PrivateCo Beta,Private Credit,761.19,808.1,-46.91
2025-11-14,67890B200,PrivateCo Beta,Private Credit,760.84,810.58,-49.74
2025-11-17,67890B200,PrivateCo Beta,Private Credit,760.95,812.32,-51.36
2025-11-18,67890B200,PrivateCo Beta,Private Credit,760.67,815.88,-55.21
2025-11-19,67890B200,PrivateCo Beta,Private Credit,755.42,813.22,-57.8
2025-11-20,67890B200,PrivateCo Beta,Private Credit,765.49,826.33,-60.84
2025-11-21,67890B200,PrivateCo Beta,Private Credit,754.7,813.13,-58.43
2025-11-24,67890B200,PrivateCo Beta,Private Credit,759.94,820.19,-60.25
2025-11-25,67890B200,PrivateCo Beta,Private Credit,759.1,819.12,-60.02
2025-11-26,67890B200,PrivateCo Beta,Private Credit,772.63,833.69,-61.05
2025-11-27,67890B200,PrivateCo Beta,Private Credit,774.25,838.55,-64.31
2025-11-28,67890B200,PrivateCo Beta,Private Credit,782.27,847.08,-64.81
2025-12-01,67890B200,PrivateCo Beta,Private Credit,780.47,843.86,-63.39
2025-12-02,67890B200,PrivateCo Beta,Private Credit,766.29,832.78,-66.49
2025-12-03,67890B200,PrivateCo Beta,Private Credit,769.8,834.34,-64.55
2025-12-04,67890B200,PrivateCo Beta,Private Credit,763.58,830.34,-66.75
2025-12-05,67890B200,PrivateCo Beta,Private Credit,764.1,832.14,-68.04
2025-12-08,67890B200,PrivateCo Beta,Private Credit,764.54,831.33,-66.79
2025-12-09,67890B200,PrivateCo Beta,Private Credit,754.77,823.3,-68.53
2025-12-10,67890B200,PrivateCo Beta,Private Credit,767.73,836.25,-68.52
2025-12-11,67890B200,PrivateCo Beta,Private Credit,766.15,835.54,-69.38
2025-12-12,67890B200,PrivateCo Beta,Private Credit,770.11,839.25,-69.14
2025-12-15,67890B200,PrivateCo Beta,Private Credit,767.18,842.35,-75.17
2025-12-16,67890B200,PrivateCo Beta,Private Credit,773.84,853.67,-79.83
2025-12-17,67890B200,PrivateCo Beta,Private Credit,780.62,858.99,-78.37
2025-12-18,67890B200,PrivateCo Beta,Private Credit,773.61,849.46,-75.85
2025-12-19,67890B200,PrivateCo Beta,Private Credit,772.43,850.64,-78.21
2025-12-22,67890B200,PrivateCo Beta,Private Credit,780.65,859.55,-78.9
2025-12-23,67890B200,PrivateCo Beta,Private Credit,786.7,864.94,-78.24
2025-12-24,67890B200,PrivateCo Beta,Private Credit,784.33,860.92,-76.59
2025-12-25,67890B200,PrivateCo Beta,Private Credit,783.23,864.97,-81.74
2025-12-26,67890B200,PrivateCo Beta,Private Credit,768.59,852.62,-84.03
2025-12-29,67890B200,PrivateCo Beta,Private Credit,758.71,843.65,-84.95
2025-12-30,67890B200,PrivateCo Beta,Private Credit,765.6,848.86,-83.27
2025-12-31,67890B200,PrivateCo Beta,Private Credit,776.84,853.94,-77.1
2026-01-01,67890B200,PrivateCo Beta,Private Credit,777.28,855.03,-77.75
2026-01-02,67890B200,PrivateCo Beta,Private Credit,787.04,868.38,-81.35
2026-01-05,67890B200,PrivateCo Beta,Private Credit,787.95,868.37,-80.42
2026-01-06,67890B200,PrivateCo Beta,Private Credit,791.65,868.85,-77.2
2026-01-07,67890B200,PrivateCo Beta,Private Credit,787.65,864.66,-77.01
2026-01-08,67890B200,PrivateCo Beta,Private Credit,796.54,875.89,-79.36
2026-01-09,67890B200,PrivateCo Beta,Private Credit,815.22,892.26,-77.04
2026-01-12,67890B200,PrivateCo Beta,Private Credit,821.96,897.42,-75.46
2026-01-13,67890B200,PrivateCo Beta,Private Credit,791.4,869.51,-78.11
2026-01-14,67890B200,PrivateCo Beta,Private Credit,803.84,881.07,-77.24
2026-01-15,67890B200,PrivateCo Beta,Private Credit,791.42,866.24,-74.82
2026-01-16,67890B200,PrivateCo Beta,Private Credit,788.04,859.99,-71.95
2026-01-19,67890B200,PrivateCo Beta,Private Credit,803.69,875.89,-72.19
2026-01-20,67890B200,PrivateCo Beta,Private Credit,777.36,850.53,-73.17
2026-01-21,67890B200,PrivateCo Beta,Private Credit,763.26,833.44,-70.18
2026-01-22,67890B200,PrivateCo Beta,Private Credit,757.34,830.62,-73.29
2026-01-23,67890B200,PrivateCo Beta,Private Credit,776.71,848.98,-72.27
2026-01-26,67890B200,PrivateCo Beta,Private Credit,780.61,856.38,-75.77
2026-01-27,67890B200,PrivateCo Beta,Private Credit,771.23,844.42,-73.19
2026-01-28,67890B200,PrivateCo Beta,Private Credit,772.41,846.33,-73.92
2026-01-29,67890B200,PrivateCo Beta,Private Credit,790.15,860.98,-70.82
2026-01-30,67890B200,PrivateCo Beta,Private Credit,805.41,875.09,-69.68
2026-02-02,67890B200,PrivateCo Beta,Private Credit,799.88,872.69,-72.81
2026-02-03,67890B200,PrivateCo Beta,Private Credit,789.6,858.93,-69.33
2026-02-04,67890B200,PrivateCo Beta,Private Credit,785.7,851.24,-65.53
2026-02-05,67890B200,PrivateCo Beta,Private Credit,791.77,855.18,-63.41
2026-02-06,67890B200,PrivateCo Beta,Private Credit,784.84,850.24,-65.39
2026-02-09,67890B200,PrivateCo Beta,Private Credit,781.6,847.84,-66.24
2026-02-10,67890B200,PrivateCo Beta,Private Credit,786.48,852.43,-65.95
2026-02-11,67890B200,PrivateCo Beta,Private Credit,783.33,851.12,-67.79
2026-02-12,67890B200,PrivateCo Beta,Private Credit,785.45,849.09,-63.64
2026-02-13,67890B200,PrivateCo Beta,Private Credit,795.64,859.0,-63.36
2026-02-16,67890B200,PrivateCo Beta,Private Credit,798.69,868.89,-70.2
2026-02-17,67890B200,PrivateCo Beta,Private Credit,797.75,867.19,-69.43
2026-02-18,67890B200,PrivateCo Beta,Private Credit,792.47,862.85,-70.38
2026-02-19,67890B200,PrivateCo Beta,Private Credit,790.09,860.74,-70.65
2026-02-20,67890B200,PrivateCo Beta,Private Credit,801.49,873.14,-71.65
2026-02-23,67890B200,PrivateCo Beta,Private Credit,785.84,855.56,-69.71
2026-02-24,67890B200,PrivateCo Beta,Private Credit,781.83,848.83,-66.99
2026-02-25,67890B200,PrivateCo Beta,Private Credit,785.17,851.54,-66.37
2026-02-26,67890B200,PrivateCo Beta,Private Credit,804.66,871.96,-67.29
2026-02-27,67890B200,PrivateCo Beta,Private Credit,815.05,882.53,-67.48
2026-03-02,67890B200,PrivateCo Beta,Private Credit,817.5,885.01,-67.51
2026-03-03,67890B200,PrivateCo Beta,Private Credit,807.92,877.51,-69.6
2026-03-04,67890B200,PrivateCo Beta,Private Credit,797.88,866.11,-68.23
2026-03-05,67890B200,PrivateCo Beta,Private Credit,803.26,870.42,-67.16
2026-03-06,67890B200,PrivateCo Beta,Private Credit,791.52,854.91,-63.39
2026-03-09,67890B200,PrivateCo Beta,Private Credit,812.87,873.2,-60.33
2026-03-10,67890B200,PrivateCo Beta,Private Credit,801.23,863.35,-62.12
2026-03-11,67890B200,PrivateCo Beta,Private Credit,799.96,860.12,-60.15
2026-03-12,67890B200,PrivateCo Beta,Private Credit,794.32,856.92,-62.61
2026-03-13,67890B200,PrivateCo Beta,Private Credit,790.5,851.45,-60.95
2026-03-16,67890B200,PrivateCo Beta,Private Credit,801.56,863.88,-62.32
2026-03-17,67890B200,PrivateCo Beta,Private Credit,799.98,864.94,-64.96
2026-03-18,67890B200,PrivateCo Beta,Private Credit,813.03,877.37,-64.34
2026-03-19,67890B200,PrivateCo Beta,Private Credit,796.4,867.5,-71.11
2026-03-20,67890B200,PrivateCo Beta,Private Credit,811.0,886.56,-75.56
2026-03-23,67890B200,PrivateCo Beta,Private Credit,794.34,870.43,-76.09
2026-03-24,67890B200,PrivateCo Beta,Private Credit,797.51,873.47,-75.96
2026-03-25,67890B200,PrivateCo Beta,Private Credit,819.86,896.83,-76.96
2026-03-26,67890B200,PrivateCo Beta,Private Credit,815.39,896.38,-80.99
2026-03-27,67890B200,PrivateCo Beta,Private Credit,819.9,903.02,-83.12
2026-03-30,67890B200,PrivateCo Beta,Private Credit,820.6,902.81,-82.22
2026-03-31,67890B200,PrivateCo Beta,Private Credit,818.78,899.63,-80.84
2026-04-01,67890B200,PrivateCo Beta,Private Credit,803.28,884.25,-80.96
2026-04-02,67890B200,PrivateCo Beta,Private Credit,805.62,883.78,-78.15
2026-04-03,67890B200,PrivateCo Beta,Private Credit,800.15,877.39,-77.24
2026-04-06,67890B200,PrivateCo Beta,Private Credit,804.07,883.26,-79.19
2026-04-07,67890B200,PrivateCo Beta,Private Credit,785.0,864.97,-79.97
2026-04-08,67890B200,PrivateCo Beta,Private Credit,800.96,884.52,-83.56
2026-04-09,67890B200,PrivateCo Beta,Private Credit,797.38,881.29,-83.91
2026-04-10,67890B200,PrivateCo Beta,Private Credit,790.81,872.02,-81.21
2026-04-13,67890B200,PrivateCo Beta,Private Credit,789.86,869.43,-79.57
2026-04-14,67890B200,PrivateCo Beta,Private Credit,789.96,866.11,-76.15
2026-04-15,67890B200,PrivateCo Beta,Private Credit,795.82,872.8,-76.99
2026-04-16,67890B200,PrivateCo Beta,Private Credit,805.93,879.63,-73.7
2026-04-17,67890B200,PrivateCo Beta,Private Credit,785.46,859.72,-74.26
